UserName,Date,"Star rating","Review or Comment",Link
"Keirstyn G.","December 1, 2016 ",5.0,"I would like to give a testimonial about this product my sisters and I purchased the echo Dot for my mother for Christmas who is handicapped. She stays at home by herself most days and has limited access to what she can do do to being legally blind and having a neurological disorder. Now she is able to do so many things for herself that she was unable to do for many many years. A few days after Christmas I walked over to her house in the morning to help her out and I could hear music playing and then I hear her yell out Alexa thumbs down that song. I laughed because she was upstairs laying in bed listening to music she said she'd been listening all morning and it made her so happy. This has really been a life-changing gift. Before this she was unable to turn on the TV herself or turn on her music and had a hard time with her tablet turning her audible books on now all she has to do is speak to Alexa and it has opened a whole new world for her ",
Vince,"December 30, 2016 ",3.0,"I have the regular Echo and it's amazing. I bought the Echo Dot for my dad who had been using a little antenna radio around the house. This isn't mobile but it allows him to play Pandora or just to tell it what kind of music to play. It was purchased through my account but I created an Amazon account for him so I could link Pandora to it. That way he has his own Pandora account. Echo can switch accounts at any time with a voice command but we keep them on the primary users' account. I was worried the audio quality wouldn't be any good based on reviews but it's really not bad at all if you're replacing a little radio. It's not audiophile fill the room with brilliance quality, but it gets the music out and doesn't sound tinny or anything. My dad really enjoys it. ",
"Kathryn H.","January 6, 2017 ",5.0,"Love the Echo Dot. I got the buy 3 discount, which makes it worth while. I am sure there will be more things added and improved on in time, but so far it is a bit limited in what I can use it for. We don't have a modern set up in our house so that it can adjust lights or temp so that part is useless to us.  I got it mostly for my 93 year old mother whom I take care of, as she constantly asks me what day or time it is, so now she can ask the Echo. I also like the ability to get a weather report for the day, and I still need to set up the calendar for daily events for mom, once I get that set up it will be another great advantage in having this. I hope they can come up with a way to make this an intercom also between rooms so that if she needs me at any time Echo can alert me in some way. That alone would make this a really great item worth five stars.  So far my favorite feature is the radio, I just ask it to play a particular type of music and it comes on. You do have to be specific about how to get the type of music you want to hear rather than just ask it to play a particular genre. I also like that you can vocally tell it to turn down or up the volume, and to skip the song playing and it goes to the next one. I don't use it to shop with, might be helpful to some. Also, it does take a little adjusting to the way some people speak, my voice is clear but moms is a little muffles so it took a few times of asking questions to get it use to her voice, now it works good for her. The distance to where it can hear you is good and volume on answering and music is great, you don't really need added speakers unless you want to hear it over a very large room, or whole house.  Pros: Received quickly with free Prime shipping, ability to play music, ask for date, time, and weather without touching anything, get answeres to a lot of questions, and the ability to update and improve over time. Volume is great for small to medium size rooms, and several feet away form it. Great price for 3.  Cons: Still some limitations, no intercom set up yet, need to be specific about where to get radio from. ",
"Bryan Warren","April 2, 2017 ",5.0,"So I bought a second Echo Dot to experiment on making it portable. Here's the basics. Connected an Echo Dot to a Sungale 3000 mAh power bank disc (https://www.amazon.com/gp/product/B0184VF24U/ref=oh_aui_detailpage_o00_s00?ie=UTF8&psc=1) and used a short usb to micro cable to power. On a full charge I was able to get about 3-4 hours of use. Added a LANMU Echo Dot case (https://www.amazon.com/gp/product/B01MXJ9XAF/ref=oh_aui_detailpage_o04_s00?ie=UTF8&psc=1) and placed the Dot on one side, the cable in the top gusset pocket of the case along with a short 3.5mm audio cable (just in case) and the power bank fit snugly on top of the cables. Using this rig through my phones hotspot along with Amazons unlimited music to replace XM radio for only $3.99 a month plus full functionality of hands free Alexa services. ",
Manders,"April 18, 2017 ",4.0,"I like the Dot quite a bit, but it could be better. I'm not sure if it is the ALEXA program that the Dot connects to or if it is the Bing Search engine, I will have to do some more testing. Some times it can't find info it should be able to. Playing Music works Great!!! The Built in speaker is OK. But if you connect it to a really good speaker with either an Audio Cable or Bluetooth it sounds Great!! I am having the Dot read a Kindle book to me. It works well but the inflections in the text to speech program need work. However that is not a limitation of the device but of current technology. Getting local weather or movies works well. Alexa can &#34;learn&#34; other &#34;Skills&#34; but you have to tell Alexa to use the skill. It would be better if these skills were available all the time, and didn't have to be &#34;turned on&#34;. The Dot does not have a battery, so if you unplug it, it will need to search and connect to your WIFI again when you plug it back in. A great work around is to get a small battery pack (needs a least a 1 amp output port) and keep it plugged into the battery pack and then plug the battery pack into a wall charger. This allows the Dot to be truly portable. I had mine in my shirt pocket and was listening to a book while putting up Christmas lights outside for at least two hours. The Dot works Great, I am hoping that Alexa herself will get smarter. ",
"Kindle Customer","December 3, 2016 ",5.0,"EDIT: All thanks to Amazon's customer service, I learned why my Echo was not working. It must be 8&#34; -12&#34; away from a wall. Our Echo Dot works when against an interior wall but not against an exterior wall where it had previously been situated. We adore &#34;Alexa&#34; and hope the Echo Dot will soon add a great speaker to its features. For the price, this is a fantastic device. And, it's diminutive size makes it easy to use. Still, our family prefers full-size Echo. Thanks, Amazon for the email help with Echo Dot!  *****  We are an Amazon device family. And, with the exception of this device, have had wonderful experiences.    Echo Dot remains connected until the next time I use it. Literally, I reconnect Echo Dot to our network, ask it a few questions, play some music, walk away. When I return Echo has spontaneously disconnected itself and requires the reconnection procedure again.    We have two full size Echos and have no connection issues with them. They operate flawlessly. ",
"Amazon fan","December 15, 2016 ",5.0,"After using the Echo Dot for more than a month, I am sure it was worth buying it !! I am loving all the things it can do and sometimes its fun to ask silly questions. The biggest advantage is to be able to turn your TV  on and off without looking for remote when you come tired from work.    After reading a few blogs about using Echo for automation at home, I have now started working with Arduino and Raspberry Pi to design some new circuits to integrate Echo to control lights and other appliances and to do more with navigation on TV. I am loving it and would recommend it!! ",
Kainesmith.ky,"April 13, 2017 ",4.0,"I really like the echo dot so far. It has a few issues though which I will outline below.    She tends to speak when not spoken to.  I am a 30 year old male that lives alone and it makes me jump every time but because I'm a big brave man I fight through the fear. Jokes aside though, if it were an older person who lives alone I could really see that being a problem. I'll be sitting watching tv and she will ask me to repeat my question or state a random answer to a question that I did not ask, maybe she picks up the tv I'm not sure.  If there is any other noise what so ever she doesn't pick up the wake up word, so be prepared to mute the tv, tell everyone to be quiet and then say Alexa, or in my case echo. I have had to say echo releatedly a few times.    Some good about it is the surprisingly good sound of the speaker when it's playing music. It is much better than I expected after reading some of the reviews.  I like the &#34;to do list&#34; and &#34;shopping list&#34; feature which I add to the lists in the app for more clarity then have her read them back to me every morning. I also like asking for world news every morning when I first get up.  It looks neat also and over all for the price I think it is worth it even if it only played music upon command from across the room. I can see myself using her for that the most. ",
Aphonic,"January 23, 2017 ",4.0,"The far field mic in the second gen do the is way better than the full size echo.  Now if they could just use a source for weather that was even remotely accurate I'd be happy.  Accuweather is ten degrees off a tank my location always. Minimum.  The dot works well.  It's a good cheap way to get alexa.  The speaker quality is fine for audio books and news briefings. Not for music.  It seems faster to respond than the full size echo (1st generation). I believe it's a better option to buy this and pair a nice bt speaker than buy the full echo st this point.  One star off for missing some basic features.  Like accurate weather and basic google searching.  It's useful for my home automation but I still  Find the echo line of products of very limited use outside of that.  Good for a kitchen timer or wake up  Alarm.  Good for some news.  Needs much better podcast management to be very useful.  Oh yah. And accurate weAther.  Amazon prime music is a. Nice touch as is music unlimited for the echo at $3.99 a month. ",
Dion,"December 30, 2016 ",3.0,"I bought 16 of these and gave most of them out as Christmas presents. When I bought my first one in 2015 I was impressed with the questions I asked and the responses I received. These past 5 months or so I believe Alexia must have gone in for a lobotomy. Seldom understands the question. Upgraded to the Prime Music. For how large they say the music library is, I have it ask an average of 3 times before it sometimes plays the song I requested. Yes you can load all sorts of &#34;skills&#34; but they need to come up with a way to allow you to print or even e-mail the skills and commands to yourself. ",
