UserName,Date,"Star rating","Review or Comment",Link
"J. Donch","March 21, 2017 ",5.0,"It might be this one batch but, IMHO there is an absence of flavor which I had expected.  My grand daughter (a 6 year old world class candy expert) confirmed this when I offered one: &#34;you can't taste anything&#34; ",
"Linda Puckett","June 26, 2016 ",5.0,"Twizzlers are my favorite candy!  I bought these prewrapped twizzlers for Trick or Treat and for myself but was so disappointed to see how skinny and small they were.  I was not looking for a great price for a large amount ($5 for a little over 100 per container).  I was looking for the regular sized individually wrapped Twizzlers for freshness and my own convience. Would I by them again?  Not really sure. ",
"Amazon Customer","January 1, 2017 ",2.0,"product was as described and the price was comparable to grocery stores. I did notice that a few of the twizzlers seemed to be shorter/smaller than others, which is why I deducted one star. ",
mizzbellabella,"July 20, 2016 ",5.0,"I prefer Twizzlers over Red Vines any day of the week.  But, I had to take a star off because I didn't expect them to be individually wrapped...??? ",
MaxedMac,"October 28, 2015 ",2.0,"Packaging is great and convenient, like the individual wrapping.  Flavor is a bit to be desired however.  To me these taste a little bland. ",
SoozeeVasquez,"April 15, 2017 ",4.0,"Quick delivery.  Great packaging. Product tastes perfect!    Huge quantity for an amazing low price. We cant wait to use them as &#34;TNT&#34; for our Minecraft Party. ",
bestoftimes,"April 12, 2017 ",3.0,"If you like strawberry twizzlers, these are for you.  They are individually wrapped so they don't get dried out. ",
"Jeffrey Barbose","July 15, 2016 ",5.0,"105 individual twizzlers and 105 individual plastic wrappers, in a big plastic, airtight container.  WHY?  So much packaging waste and annoying  to open.  Just stupid.    Go for red vine jar instead. ",
"Chase Maddox","February 22, 2017 ",5.0,"lol we ate these in a week!! came nice and fresh but bent up in the box. No biggie I was just glad the candy was fresh ",
"Irene Kel","October 16, 2016 ",1.0,"Great value and convenience!  Easy to just grab one to throw in the kids lunches as a special treat! ",
Waterdancer99,"April 2, 2017 ",5.0,"Bucket is plastic. Twizzlers make your mouth happy. What else can I say? My son finished the bucket in one day. ",
P.R,"April 18, 2017 ",5.0,"yummy. ",
Christina,"January 12, 2017 ",5.0,"Ohhhh so many twizzlers!!!! So yummy and fresh. Very soft. Good size container as well. ",
"Lorena B","July 20, 2016 ",5.0,"Liked the individual wrapping. Strawberry flavor is mild but obvious. Brought the container to the office, and coworkers finished the contents pretty quickly. ",
kykim41042,"October 28, 2015 ",2.0,"Great price on a container of candy licorice. Empty container has multiple uses. ",
"John M.","May 8, 2016 ",4.0,"Just like I remembered as a kid. Alough some what smaller. You get alot of them individually wrapped. Will be great for Halloween. Good value. ",
JennyAGoGo,"March 21, 2017 ",5.0,"A handy treat to have on handy to portion out sweets. Since they are individually wrapped, you can easily carry them in your car/purse. ",
Eddie,"July 16, 2016 ",5.0,"I love twizzlers and the price for one of there is good value for your money ",
j,"July 14, 2016 ",4.0,"I love Twizzlers. I put these on the desk at work and everyone comes by and grabs one as they walk by ",
"Sherry P","March 15, 2017 ",5.0,"Love that they are individually wrapped. That way, they last longer and when my grandson visits he always has a fresh treat. Great stocking stuffers too. ",
MarMar,"December 3, 2016 ",5.0,"Twizzlers were very thin. A little disappointing but they were fresh and delicious. ",
tweetyb,"December 25, 2016 ",5.0,"Purchased this item for office snacking at work.  These were very fresh and I enjoyed the individual wrapping sot that co-workers could enjoy as well.  I have looked to re purchased but the price is higher than my first purchase.  Overall, I always loved Twizzlers and would recommend this product. ",
Karen,"December 16, 2016 ",5.0,"Gotta love twizzlers! The fact they are each individually wrapped is cute and makes my family work a bit to eat them. ",
"Chelle P.","July 20, 2016 ",5.0,"Bought this for the mum in law as a gift. She loved it, said they were tasty. Can't go wrong with that. ",
"Carl D. Mcnair","October 28, 2015 ",2.0,"TWIZZLERS Twists (Strawberry, 105-Count) is great candy to snack and share with family or co-workers. ",
"Lori M","September 19, 2016 ",5.0,"So fresh! They were nice to add to our candy selection for the trick or treaters. ",
"Janice D","October 9, 2016 ",4.0,"This is a candy that not only myself but my entire family enjoys.  This package will go along ways for a nice little treat for the grandkids. ",
gramaejue,"December 20, 2016 ",5.0,"Very , very fresh . Love that each one is wrapped . Lots of twizzlers . Reusable container . Ordered from prime pantry . Good deal . ",
RKHNC,"February 26, 2016 ",5.0,"The individual packaging is handy for purse and pockets. ",
"Kindle Customer","April 5, 2016 ",5.0,"Well, I have ordered 2 tubs so that says something. They are wrapped so they stay soft, though the wrappers are not always easy to tear off. ",
Mina,"March 9, 2017 ",4.0,"Tastes awful! There is no hint of strawberry at all, it tastes like something you should not be eating at all! ",
"Brian Moreau","March 15, 2016 ",5.0,"Most come in good condition, some do not stay individually wrapped. Still worth the buy ",
michael,"June 26, 2016 ",1.0,"Perfect for party or gift for some one who loves this candy ",
tmcs,"July 20, 2016 ",5.0,"We absolutely love these and the fact that they are all individually wrapped.  They cost no more than getting them at wholesale either. ",
"Timm Perry","October 28, 2015 ",2.0,"there are a lot of sticks in the package...sort of like clowns coming out of a car... ",
"T. Hooth","February 28, 2016 ",5.0,"my college student loves these.  thanks. ",
"Michael Stowell","September 19, 2016 ",4.0,"Super sized for your loved ones who beg for Twizzlers.. ",
"Amazon Customer","March 21, 2017 ",5.0,"Bought a whole tub because they are so good and much cheaper this way. ",
"L Ford","December 29, 2016 ",5.0,"Great price for a school event. ",
"Amazon Customer","October 25, 2016 ",5.0,"Twizzlers are a great filler snack to have throughout the day as long as you don't eat to many. ",
crossma,"April 17, 2017 ",5.0,"Opened the box...they smelled heavenly.  Great delivery time! ",
Mrgan,"June 4, 2016 ",5.0,"I purchased these because there was a coupon on market place and my daughter said she liked them. They are each individually wrapped which makes them great for throwing in a backpack, lunch or keeping a few in the glove compartment for sweet tooth emergencies. I find the strawberry flavor to be rather artificial and waxy tasting myself but daughter loves them so... The fact that they come in a large container is another plus and they would male a nice snack for kids at a party or event. Overall a good purchase. ",
clmaic,"December 12, 2016 ",5.0,"cant get enough of my fav Twizzlers ",
RavenzFthr,"July 20, 2016 ",5.0,"Thinner than expected Too much paper on them. ",
"Sarah Pender","October 28, 2015 ",2.0,"My favorite candy that is not chocolate. I use these to keep me from smoking. ",
"coupon queen","December 11, 2016 ",3.0,"It was a very appreciated gift. I think I will make it a tradition. Very fresh, and soft. ",
"Tempe Lady","July 23, 2016 ",5.0,"love this individually packed set ",
"Daniel Everton","January 27, 2017 ",5.0,"these things don't last long in this house ",
gall,"January 28, 2017 ",5.0,"They were hard out of the container had to toss them... ",
Jean,"December 12, 2016 ",5.0,"Being individually wrapped made it easy to hand out to my grandchildren ",
"Doris Y Cushman","October 14, 2016 ",1.0,"yummy, my son loves them ",
"judy t","August 5, 2016 ",5.0,"gotten couple times always fresh .great for candy at my work desk single wrapped excellent ",
"Ronald Van Beek","April 24, 2017 ",5.0,"Works as it should. Good purchase. ",
Melwak,"July 20, 2016 ",5.0,"Great for snacks! ",
Wowwee,"October 28, 2015 ",2.0,"Pretty good. ",
"Marilyn D.","March 5, 2017 ",5.0,"Twizzlers as expected ",
Teresa,"March 22, 2017 ",5.0,"excellent ",
"Amazon Customer","February 4, 2017 ",5.0,"Great to offer people ",
"Michelle S","March 27, 2017 ",5.0,"one of my favorites! ",
"Gary Lunde","March 24, 2017 ",5.0,"taste good,, stores well ",
Robbie,"January 22, 2017 ",5.0,"What to say but great amount for price ",
"Daisi Walia","January 11, 2017 ",5.0,"Tasted expired.  Beyond disappointed. ",
"Mary John","March 23, 2017 ",5.0,"TY ",
"Michael Johnston","July 20, 2016 ",5.0,"This &#34;food&#34; is not healthy for known life forms. ",
"Vickie Rosier","October 28, 2015 ",2.0,"Stays fresh ",
"Carey Probst","April 11, 2017 ",1.0,"yum ",
D,"January 26, 2017 ",4.0,"Nice and fresh! My grandkids loved this treat! Good deal! ",
"Amazon Customer","February 23, 2017 ",5.0,"good price ",
"Amazon Customer","June 30, 2016 ",5.0,"Love twirlers but hate the individual wrappers and the mess they make! ",
Moh,"January 18, 2017 ",5.0,"Fresh ",
"Mac D.","February 8, 2017 ",3.0,"Thank you! ",
Lyny,"January 31, 2017 ",5.0,"Yummy and full size. ",
c2468,"January 10, 2017 ",5.0,"Tasted great, but are not like most Twizzlers you buy at the store. They are very skinny and thin compared to others. ",
"Amazon Customer","July 20, 2016 ",5.0,"The individually wrapped twizzlers became very stale after a short amount of time to the point that they are inedible because they are so stale and hard. ",
"Rachel Sullivan","October 28, 2015 ",2.0,"Thx ",
"Anjel Herrera","December 2, 2016 ",1.0,"I LOVE TWIZZLERS! BUT THE THING IS, IS THAT THEY NEED DIFFRENT FLAVORS FOR THIS BOX LIKE CHERRY OR A RAINBOW ASSORTMENT. ANYWAYS HAVE FUN USING THESE AS MUNCHIES! ",
dwhiteh56,"January 21, 2017 ",5.0,"Delicious and great price. ",
ted,"February 14, 2017 ",4.0,"great ",
AggieMom98,"November 1, 2016 ",5.0,"Great stuff ",
"Lashanta Goodwin","December 26, 2016 ",5.0,"My son is in love with twizzlers..... ",
Trixie,"January 26, 2017 ",5.0,"My kids love these. They are already gone in only a week! ",
Stone,"August 8, 2016 ",5.0,"Great value. Seemingly endless snack. ",
Jennifer,"April 24, 2017 ",5.0,"So good and you get so many in this container. ",
CrazyCatMom,"July 20, 2016 ",5.0,"Sooooooooo many twizzlers. Sooooooooooo good. ",
"Amazon Customer","October 28, 2015 ",2.0,"good product ",
"Amazon Customer","June 14, 2016 ",5.0,"Yummy and nice rward for clients ",
"Robert A.","November 4, 2016 ",5.0,"yummy ",
"Cecilia W","July 31, 2016 ",5.0,"Kids loved them. ",
"Amazon Customer","November 28, 2016 ",5.0,"great ",
Dori,"October 2, 2016 ",4.0,"This is the 3rd time we've ordered these and they have been fantastic every time but this order.  They taste weird, almost chemically in an odd way.  I wish we could return them, they're that bad. ",
"James Colburn","November 18, 2016 ",5.0,"great ",
Debib,"May 20, 2016 ",2.0,"Yum! I purchase these for the office for clients and employees. They are always the first to go. Much easier and saves time having them delivered. ",
Rea,"October 31, 2016 ",5.0,"Good priced Twizzlers, and the individual wrap keeps every piece fresh.  I always purchase this every time I place a prime pantry order. ",
Rene,"July 20, 2016 ",5.0,"ok ",
IbuySOmuchStuff,"October 28, 2015 ",2.0,"yummy  delicious  mmmmmm ",
"M. griffin","November 3, 2016 ",5.0,"love that they stay fresh ",
"kim hamilton","June 25, 2016 ",5.0,"Item just as described - better price than Sam's Club! ",
sabrid2,"July 21, 2016 ",5.0,"Arrived on time an in tact. ",
ashley,"March 16, 2016 ",5.0,"My favorite! ",
"Laura Casey","June 24, 2016 ",5.0,"Cant go wrong with twizzlers. ",
Jim,"October 20, 2016 ",5.0,"Very good ",
joemaamah,"April 23, 2017 ",5.0,"The individually wrapped sticks save me from my OCD self ",
Jessica,"August 15, 2016 ",5.0,"Simple good product. ",
Sweetypea,"July 20, 2016 ",5.0,"Arrived on time with no issues. ",
"Melissa stives","October 28, 2015 ",2.0,"Awesome! ",
"Diane Bradley","June 9, 2016 ",5.0,"Good price ",
"Denise Greathouse","July 15, 2016 ",5.0,"My whole family from the grown kids to the grandkids love these and make their way to the container every time they come to the house. ",
"darlene gavron","June 21, 2016 ",5.0,"good treat ",
MuchachaFantastica,"December 6, 2016 ",5.0,"Some were hard and stale. ",
"Deborah Coats","November 17, 2016 ",5.0,"great, thanks ",
"Vlasta F.","September 7, 2016 ",3.0,"Great licorice- for Halloween trick or treat candy! ",
"Granny Smith","May 27, 2016 ",5.0,"THIS IS WHAT THE KIDS GO FOR. ",
Mike,"November 21, 2016 ",5.0,"Want a fresh twiz anytime.. get the box.  no more questions. ",
Rach123,"July 20, 2016 ",5.0,"Great value! ",
rdavey321,"October 28, 2015 ",2.0,"Best buy for the money! You can't just eat one! ",
Dagwood&amp;amp;Blondie,"May 10, 2016 ",5.0,"love that they are individually wrapped ",
"barbara burrer","April 21, 2016 ",5.0,"Fast and good ",
"Teri m","December 23, 2015 ",5.0,"Cheaper than in store and very fresh and soft ",
"SHAUN COWLES","April 19, 2017 ",5.0,"good ",
"Thelma S.","December 4, 2016 ",5.0,"What a wonderful treat.  Soft and fresh.  Will buy again. ",
corvette,"May 16, 2016 ",5.0,"Great ",
zel,"October 16, 2015 ",5.0,"Love Twizzlers twists enjoyed very much by me and everyone in my office. ",
Dichotomyd,"May 7, 2016 ",5.0,"Mmmmm! So good! ",
"I quilt","July 20, 2016 ",5.0,"Just as Described ",
terri,"October 28, 2015 ",2.0,"yum ",
"Fielding Martin","January 15, 2016 ",5.0,"Great purchase. ",
"Melissa W.","March 13, 2016 ",5.0,"Good Deal ",
"dboy kar98 boy","January 25, 2016 ",5.0,"Big fan of Prime Pantry! ",
ed,"February 12, 2016 ",5.0,"Received in good order ",
"L Butts","November 16, 2015 ",5.0,"Very Good ",
Jeni,"January 30, 2016 ",5.0,"Great as always ",
Thomas,"December 24, 2015 ",5.0,"Honestly, I don't care about these joints. My wife loves em though. Happy wife, happy life. Whatevs. ",
"Amazon Customer","January 2, 2016 ",5.0,"I bought these in December '16 and the package says they are best before October '17.... well it is now April '17 and they are all stale. I am very disappointed. ",
"Sandra L. Thornton","July 20, 2016 ",5.0,"I am a licorice junkie so buy it quite often. I did manage to send some to our troops only because I sent it out right away or I would have gobbled it up. ",
MLRHRCSU,"October 28, 2015 ",2.0,"Great deal for price! ",
"Lora M.","March 5, 2012 ",5.0,"Easy open packaging, fresh and great tasting ",
"Amazon Customer","August 18, 2016 ",5.0,"What was I thinking buying this bulk?! Oh yeah, needed more items for free shipping. Love twizzlers! ",
Namir,"April 7, 2016 ",5.0,"I Fall in love with this!! i'm not from U.S.A so i never taste this before, but the taste is perfect! sweet but not too much ",
"My Review","March 19, 2017 ",5.0,"Great product,  tasted fresh. Two thumbs up for Amazon and Twizzlers. ",
luv2shop,"April 2, 2017 ",5.0,"Fresh and fast delivery. ",
"Mary Paulin","October 27, 2016 ",5.0,"Among other thing bought in bulk, get for them not only to know someone loves them, they do miss little things they can't just run out and get. Thank you on behalf of the Brave!! ",
"Laurie Evans","October 28, 2015 ",5.0,"I think, for the future, I will purchase the bagged Twizzlers for home consumption rather than these individually wrapped twists.  Perfectly suitable in an office or public setting when you don't want everyone's grimy paws touching your food.  Plus, these twists are smaller - shorter and skinnier than their bagged counterparts.  I suppose having to work for your taste treat might be a good thing though - keeps you from over-indulging.  Nice for a grab and go or sugary pick-me-up stowed away in the car or purse. ",
"Amazon Customer","May 17, 2013 ",5.0,"deliciouso of course! ",
Eilis,"July 20, 2016 ",5.0,"Great container! Great flavor too! ",
BB,"October 28, 2015 ",2.0,"Addicted to these things! So delicious. I got fresh ones. Just as described in the photo/description. Lots of air bubble things in the package which I thought were cool. Ordered on the 20th I believe, received them on 26th, Expires on 09/2015. WHICH I GUARANTEE WILL BE GONE BY THEN. Just a hungry college student here. ",
Minnie,"December 29, 2016 ",5.0,"I gave these as a Christmas gift and they loved it. The container makes it fun and the individually wrapped twizzlers stay fresh. ",
"Amazon Customer","February 25, 2015 ",5.0,"Very fast shipping. Just what I was looking for. Thanks ",
Frumyasoul43,"January 26, 2017 ",5.0,"SOOOO fresh ",
"Diane Vestin","October 14, 2016 ",5.0,"I really love straberry Twizzlers.  That particular product name brings back great memories of my childhood and when I found out that Amazon was selling them and that each twizzler was individually packed, I went for it.  They are great.  Because of the individual packing on each Twizzler, everyone tastes great! ",
GammyBee,"February 2, 2016 ",5.0,"These are great...each piece is totally fresh tasting ",
knicks4lfe,"March 21, 2013 ",5.0,"My granddaughter enjoyed them ",
Renee,"February 19, 2016 ",5.0,"Great price ",
"Jeanne Moats","March 13, 2017 ",4.0,"Thank you ",
"Amazon Customer","July 20, 2016 ",5.0,"Plastic after taste ",
"Amazon Customer","October 28, 2015 ",2.0,"perfect for sharing with a children's club! ",
"jason meyers","January 15, 2016 ",3.0,"I got these expecting 105 chewy yummy twizzlers but to my surprise I got 48 stale twizzlers.  Very disappointed WILL NOT GET AGAIN... :( :( ",
"Devlin Gongola","July 19, 2016 ",5.0,"These were bought as part of a surprise for my husband for our anniversary, they arrived fast and fresh. No complaints here! ",
"Amazon Customer","March 13, 2016 ",1.0,"I really love it. Will always be my favoritr candy ",
"Victori Cipriani","May 29, 2016 ",5.0,"Great product and great seller!! ",
"Amazon Customer","April 25, 2017 ",5.0,"received quickly and satisfied with purchase ",
Andrea,"November 9, 2015 ",5.0,"Its just how the description says. It came really fast.  Its my favorite candy so i was excited when it arrived ",
"Susan Dwyer","March 7, 2016 ",5.0,"As always Amazon order placement is easy and convenient.  The product came as advertised and of course was delivered in a timely manner.  I use the individually wrapped Twizzlers for a cute candy display for the grandkids.  The low fat content of the Twizzlers is a plus for the kids. ",
Andrew,"May 5, 2016 ",5.0,"It's a lot of twizzlers. ",
"Amazon Customer","July 20, 2016 ",5.0,"Delicious! they are individually wrapped ",
tbn8vb,"October 28, 2015 ",2.0,"Recently purchased (online); however, they was extremely hard to chew, very stale, and had virtually no strawberry flavor whatsoever.  Yuck! ",
MamaMia,"January 7, 2017 ",5.0,"Can anyone say anything bad about Twizzlers? Yum! ",
Yodsta,"November 2, 2015 ",1.0,"I love that these are individually wrapped  not only the keep them fresh but I also you never know where people's hands have been :D  Highly recommend.  These have lasted me for a month. ",
JDB-NH,"October 27, 2016 ",5.0,"Perfect Gift... twice! ",
"Amazon Customer","June 17, 2013 ",5.0,"As expected and priced appropriately! ",
Cathy,"January 30, 2017 ",5.0,"When I first bought these my daughter liked them so much she asked me to get her some so she could take to work for her and the crew. Like that these are individually wrapped. ",
"ginene montalbano","November 10, 2016 ",5.0,"Great price and very fresh ",
Frannie,"February 24, 2015 ",5.0,"Grandsons favorite. ",
"Kelsha Anzalone","December 10, 2016 ",5.0,"Large! Perfect for grab & go snack! ",
DKS,"July 20, 2016 ",5.0,"Old product ",
"Vicky Klapper","October 28, 2015 ",2.0,"I love Twizzler Strawberry! ",
"DEBRA D. JEAKINS","January 24, 2017 ",1.0,"I am an avid licorice  fan from long ago.  This is the ultimate for me. 2 lb of Twizzlers individually wrapped in their own container, heavenly!  You cant go wrong! ",
"Amazon Customer","September 25, 2016 ",5.0,"Delicious ",
"Charles R. Seggerman","January 17, 2015 ",5.0,"These are great. Warped separately. ",
TRINITY2005,"November 8, 2016 ",5.0,"Love the price for all the Twizzlers you receive. ",
"Amazon Customer","June 23, 2016 ",5.0,"We loved them ",
"Amazon Customer","April 1, 2016 ",5.0,"Excellent! ",
"Sam  Southwell","September 2, 2016 ",5.0,"I bought these to put in Halloween treat bags.  It is nice to have them individually wrapped and in a nice container.  I am enjoying the leftovers !! ",
"Amazon Customer","August 15, 2016 ",5.0,"Bigger than you expect them to be :D ",
"LORI HENTON","July 20, 2016 ",5.0,"Received timely and very fresh. ",
Grandmabirdy,"October 28, 2015 ",2.0,"The wrapping on these keeps them fresh and sanitary when people reach in with germ-laden hands.  The container looks nice with all the wrapped candies inside. Everyone loves the strawberry candy! ",
"A. L. L.","May 2, 2016 ",5.0,"great to have at a public gathering since they are individually wrapped ",
Debbie,"March 5, 2014 ",5.0,"Love the they are really good soft and freah ",
"64 mustang","October 12, 2015 ",5.0,"actually as described ",
j.c.,"February 3, 2016 ",5.0,"This is a longstanding favorite at our house. Arrived nicely packaged. Fresh chewy, just how licorace should be ! Not first item we have purchased from this company,, always good always dependable.  Thanks. ",
EKB,"May 10, 2016 ",5.0,"YUM! ",
RG,"September 27, 2013 ",4.0,"Great value and each twizzler is individually wrapped so you don't have to eat all of it in one sitting. ",
Bargus,"June 11, 2016 ",5.0,"My husband loves these and I also like to have some on hand for my grandkids.  The price is great, even a little cheaper than I found them at warehouse stores.  I will order these again. ",
"Judith W. Blumert","February 11, 2015 ",5.0,"Who doesn't love twizzlers. Super sweet and not too chewy. ",
"Amazon Customer","July 20, 2016 ",5.0,"Good old standby...would have given a 5, but candy sticks to wrapper...making for an awkward eating experience ",
"Gabriella Larson","October 28, 2015 ",2.0,"Good candy ",
Dawn,"November 19, 2014 ",4.0,"good value ",
"Pablo Germán Barón","February 17, 2016 ",5.0,"Great & Delicious product!!! ",
"Ch 202","December 2, 2015 ",4.0,"These are the best kind of twizzlers, I was satisfied with the purchase. ",
"Randi L. Macdonald","November 2, 2015 ",5.0,"We did a self serve candy &#34;bar&#34; at our wedding and these were perfect.  Each one was individually wrapped so perfect portion control and they stay nice and soft. ",
heather,"April 3, 2015 ",5.0,"came on time, bigger than i expected.. had alot in them. Glad they are all individually wrapped so they stay fresh and can keep longer. ",
Ronda,"October 21, 2013 ",5.0,"You cant go wrong with twizzlers. ",
"LYNETTE H KICMAL","April 5, 2014 ",5.0,"Fresh and delicious! ",
"Claudia Donolli","September 2, 2015 ",5.0,"Great product. Fast delivery. Thank you! ",
BMac,"July 20, 2016 ",5.0,"Not really much to say about it. They're Twizzlers and they're delicious. ",
"María Teresa","October 28, 2015 ",2.0,"I definitely love twizzlers. Love the fact that they're individually wrapped. ",
"E. Ervin","January 11, 2015 ",5.0,"This is going to be a very odd review. 1. The computer tells me that the twizzlers have not arrived at my daughter's house. 2. She called me right after school so very pleased and happy that they arrived. She said that she knew how much I loved her because I sent her one of her most favorite things and she was enjoying the strawberry flavor. 3. I don't know what to think about any of this. But I am very glad that she is happy and pleased with her treat. I am wondering if the twizzler fairies got mixed up somehow and maybe they are going to send her another one for free. That would be nice, wouldn't it? Twizzlers are a great favorite of our girl. Five stars for the product and five stars for the mystery. ",
"Amazon Customer","December 11, 2014 ",5.0,"Great ",
MiMiMarie,"May 19, 2015 ",5.0,"This was a gift for a college student during midterms!  A big box of Twizzlers makes studying so much more fun! ",
collin,"October 14, 2015 ",5.0,"these will be for a wedding candy buffet we did not open them, but they look great and are in perfect condition ",
"Daniel Toro","March 17, 2014 ",5.0,"Excellent product, great seller, recommended 100% ",
"julia k smyers","February 27, 2014 ",5.0,"This was a Christmas gift for my granddaughter and she was excited it came in a enclosed case of its own ",
"Donna M Nelson","November 18, 2014 ",5.0,"Twizzlers - perfect happy to send! ",
"Beth Henderson","December 25, 2013 ",4.0,"perfect for the candy bar ",
"Sonsiree Ramirez","July 20, 2016 ",5.0,"mmmm! yummy. ",
"Charles Harnish","October 28, 2015 ",2.0,"As promised. ",
